,method,graph_type,planted_k,planted_gamma,bipartite,trial,num_true_positive,num_detected,num_total,time,method_params,detected_density,actual_density
3,fraudar,B,30,0.2,True,3,30,369,596,0.000565028190612793,,0.05333490765886218,0.23593350383631714
4,fraudar,B,30,0.2,True,4,5,101,596,0.000569315751393636,,0.13065207980795718,0.20961455175400606
5,fraudar,B,30,0.2,True,5,10,100,596,0.0006546696027119954,,0.13462224159106215,0.23297322686707375
6,fraudar,B,30,0.2,True,6,11,103,596,0.0005693197250366211,,0.13286313381624096,0.21128852580764945
7,fraudar,B,30,0.2,True,7,8,105,596,0.0006621003150939942,,0.13251702651789596,0.21261595547309833
8,fraudar,B,30,0.2,True,8,10,107,596,0.0005670666694641113,,0.12939285714285714,0.2262323943661972
9,fraudar,B,30,0.2,True,9,30,377,596,0.0005679686864217122,,0.05221247269103292,0.20550774526678142
0,fraudar,B,31,0.2,True,0,31,388,596,0.0005775173505147298,,0.05131089134220575,0.22508868107062238
1,fraudar,B,31,0.2,True,1,13,98,596,0.0005755305290222168,,0.1371550591327201,0.2202339986235375
2,fraudar,B,31,0.2,True,2,15,104,596,0.0006565491358439128,,0.13618201997780244,0.22332918223329182
3,fraudar,B,31,0.2,True,3,3,99,596,0.0005765835444132487,,0.13425136248283895,0.2143144350623241
4,fraudar,B,31,0.2,True,4,31,379,596,0.0005625009536743164,,0.05278984408076996,0.23218911917098445
5,fraudar,B,31,0.2,True,5,7,101,596,0.0005701700846354167,,0.13043649543019226,0.22628250175685172
6,fraudar,B,31,0.2,True,6,7,102,596,0.0010490020116170247,,0.13081861958266452,0.2148659626320065
7,fraudar,B,31,0.2,True,7,7,102,596,0.0005635142326354981,,0.1308331722404794,0.2014519056261343
8,fraudar,B,31,0.2,True,8,11,103,596,0.0006474812825520833,,0.13064042415226762,0.21211022480058014
9,fraudar,B,31,0.2,True,9,31,370,596,0.0005687514940897624,,0.053148389280521124,0.22688564476885645
0,fraudar,B,32,0.2,True,0,5,101,596,0.0006602128346761067,,0.12793774319066148,0.20565552699228792
1,fraudar,B,32,0.2,True,1,10,106,596,0.0006565173467000325,,0.12657866571530502,0.21529968454258674
2,fraudar,B,32,0.2,True,2,32,379,596,0.000568862756093343,,0.05184496472861548,0.2355832241153342
3,fraudar,B,32,0.2,True,3,32,391,596,0.0005667964617411295,,0.05063954839155306,0.21369294605809128
4,fraudar,B,32,0.2,True,4,32,386,596,0.0005802830060323079,,0.051482980242799334,0.21931315878952737
5,fraudar,B,32,0.2,True,5,9,104,596,0.0005674680074055989,,0.12886849922912044,0.22576301615798922
6,fraudar,B,32,0.2,True,6,32,390,596,0.0005721370379130046,,0.05061003163126977,0.2074688796680498
7,fraudar,B,32,0.2,True,7,12,101,596,0.0006063659985860189,,0.13295649058556586,0.2143165157395429
8,fraudar,B,32,0.2,True,8,8,101,596,0.0005677183469136556,,0.1326890688908493,0.20672333848531685
9,fraudar,B,32,0.2,True,9,8,101,596,0.0005681991577148437,,0.13225148949513954,0.20240213523131673
0,fraudar,B,33,0.2,True,0,7,101,596,0.0005722324053446452,,0.1305859375,0.21822222222222223
1,fraudar,B,33,0.2,True,1,33,369,596,0.0005699833234151205,,0.052340782570247844,0.20898962735305418
2,fraudar,B,33,0.2,True,2,7,103,596,0.0005696177482604981,,0.13048036242465086,0.2108786610878661
3,fraudar,B,33,0.2,True,3,33,381,596,0.0005732377370198568,,0.05208546925092353,0.2151639344262295
4,fraudar,B,33,0.2,True,4,9,103,596,0.0005680720011393229,,0.12867052023121386,0.21707421707421706
5,fraudar,B,33,0.2,True,5,8,104,596,0.000568997859954834,,0.1306717081850534,0.2137795275590551
6,fraudar,B,33,0.2,True,6,11,104,596,0.0006062030792236328,,0.12945200386645847,0.22519628836545325
7,fraudar,B,33,0.2,True,7,7,104,596,0.0005980332692464193,,0.1297579820474946,0.21740674955595027
8,fraudar,B,33,0.2,True,8,9,103,596,0.0005993167559305827,,0.13432720232333012,0.2157185136468267
9,fraudar,B,33,0.2,True,9,5,101,596,0.0005651672681172688,,0.13096824774598198,0.22462896109105496
0,fraudar,B,34,0.2,True,0,11,107,596,0.000570368766784668,,0.13010871060960508,0.22561380225613803
1,fraudar,B,34,0.2,True,1,34,380,596,0.0005728006362915039,,0.0527276547684711,0.2189568440561292
2,fraudar,B,34,0.2,True,2,12,103,596,0.0005733331044514973,,0.13247000571319748,0.23462737319353924
3,fraudar,B,34,0.2,True,3,34,380,596,0.0006568352381388346,,0.05266553727649324,0.22368798394034986
4,fraudar,B,34,0.2,True,4,34,376,596,0.0006054004033406575,,0.05241954156054642,0.21656423763535265
5,fraudar,B,34,0.2,True,5,34,380,596,0.0005702177683512369,,0.05206113397452425,0.2215496368038741
6,fraudar,B,34,0.2,True,6,34,368,596,0.0005690495173136394,,0.0533868273350621,0.2107870115575124
7,fraudar,B,34,0.2,True,7,34,380,596,0.0005700349807739258,,0.05285865519697989,0.22268441486411536
8,fraudar,B,34,0.2,True,8,10,106,596,0.0005675673484802247,,0.13000141884222474,0.21428571428571427
9,fraudar,B,34,0.2,True,9,34,391,596,0.0005704681078592936,,0.05111629098522682,0.23454833597464342
